node_id,in_degree,out_degree,total_degree,undirected_degree
5665,6,6,12,6
5666,16,16,32,16
5668,6,6,12,6
5674,35,35,70,35
5675,20,20,40,20
5676,32,32,64,32
5677,31,31,62,31
5678,21,21,42,21
5680,59,59,118,59
5681,60,60,120,60
5682,10,10,20,10
5683,11,11,22,11
5684,97,97,194,97
5685,6,6,12,6
5687,16,16,32,16
5688,6,6,12,6
5689,6,6,12,6
5691,7,7,14,7
5692,18,18,36,18
5693,6,6,12,6
5695,82,82,164,82
5696,61,61,122,61
5697,9,9,18,9
5698,27,27,54,27
5700,15,15,30,15
5701,10,10,20,10
5702,44,44,88,44
5704,8,8,16,8
5705,26,26,52,26
5708,18,18,36,18
5709,18,18,36,18
5710,9,9,18,9
5711,9,9,18,9
5712,14,14,28,14
5713,11,11,22,11
5714,9,9,18,9
5715,20,20,40,20
5716,35,35,70,35
5717,11,11,22,11
5718,7,7,14,7
5722,3,3,6,3
5725,27,27,54,27
5726,24,24,48,24
5727,18,18,36,18
5729,47,47,94,47
5733,111,111,222,111
5734,12,12,24,12
5736,10,10,20,10
5738,6,6,12,6
5742,28,28,56,28
5743,11,11,22,11
5745,23,23,46,23
5747,15,15,30,15
5748,17,17,34,17
5749,12,12,24,12
5750,44,44,88,44
5751,7,7,14,7
5752,18,18,36,18
5753,19,19,38,19
5754,14,14,28,14
5755,6,6,12,6
5756,10,10,20,10
5761,53,53,106,53
5766,61,61,122,61
5767,6,6,12,6
5768,6,6,12,6
5769,41,41,82,41
5772,7,7,14,7
5774,13,13,26,13
5775,16,16,32,16
5776,4,4,8,4
5777,4,4,8,4
5778,16,16,32,16
5779,24,24,48,24
5780,11,11,22,11
5781,6,6,12,6
5782,26,26,52,26
5785,9,9,18,9
5786,8,8,16,8
5787,2,2,4,2
5792,17,17,34,17
5793,6,6,12,6
5794,23,23,46,23
5796,10,10,20,10
5799,16,16,32,16
5800,20,20,40,20
5802,7,7,14,7
5803,18,18,36,18
5804,19,19,38,19
5809,21,21,42,21
5817,13,13,26,13
5821,4,4,8,4
5822,10,10,20,10
5823,11,11,22,11
5824,23,23,46,23
5825,18,18,36,18
5830,10,10,20,10
5832,8,8,16,8
5833,35,35,70,35
5836,13,13,26,13
5838,9,9,18,9
5840,14,14,28,14
5843,21,21,42,21
5844,11,11,22,11
5845,6,6,12,6
5846,7,7,14,7
5848,8,8,16,8
5850,16,16,32,16
5852,6,6,12,6
5853,43,43,86,43
5854,4,4,8,4
5856,2,2,4,2
5857,5,5,10,5
5858,6,6,12,6
5859,6,6,12,6
5860,9,9,18,9
5874,14,14,28,14
5875,15,15,30,15
5876,9,9,18,9
5877,6,6,12,6
5878,6,6,12,6
5879,6,6,12,6
5880,6,6,12,6
5881,42,42,84,42
5883,20,20,40,20
5884,6,6,12,6
5890,24,24,48,24
5891,30,30,60,30
5892,12,12,24,12
5894,6,6,12,6
5896,33,33,66,33
5897,13,13,26,13
5901,8,8,16,8
5902,15,15,30,15
5903,13,13,26,13
5905,9,9,18,9
5907,10,10,20,10
5908,13,13,26,13
5915,7,7,14,7
5916,15,15,30,15
5917,7,7,14,7
5919,11,11,22,11
5920,23,23,46,23
5923,6,6,12,6
5924,7,7,14,7
5926,48,48,96,48
5927,18,18,36,18
5928,15,15,30,15
5934,4,4,8,4
5935,7,7,14,7
5937,7,7,14,7
5938,14,14,28,14
5939,35,35,70,35
5940,8,8,16,8
5941,18,18,36,18
5943,76,76,152,76
5946,12,12,24,12
5948,28,28,56,28
5951,8,8,16,8
5952,12,12,24,12
5953,6,6,12,6
5954,12,12,24,12
5956,5,5,10,5
5957,10,10,20,10
5960,25,25,50,25
5963,9,9,18,9
5964,12,12,24,12
5965,16,16,32,16
5966,27,27,54,27
5970,27,27,54,27
5971,59,59,118,59
5972,13,13,26,13
5976,31,31,62,31
5977,21,21,42,21
5980,13,13,26,13
5984,55,55,110,55
5985,6,6,12,6
5987,8,8,16,8
5988,18,18,36,18
5989,17,17,34,17
5990,14,14,28,14
5991,17,17,34,17
5992,10,10,20,10
5993,9,9,18,9
5994,4,4,8,4
5995,8,8,16,8
5996,10,10,20,10
5997,4,4,8,4
5998,25,25,50,25
6001,6,6,12,6
6002,3,3,6,3
6003,3,3,6,3
6004,7,7,14,7
6006,8,8,16,8
6007,46,46,92,46
6008,3,3,6,3
6009,31,31,62,31
6010,18,18,36,18
6011,6,6,12,6
6013,16,16,32,16
6015,25,25,50,25
6018,46,46,92,46
6020,14,14,28,14
6022,10,10,20,10
6023,22,22,44,22
6024,16,16,32,16
6026,82,82,164,82
6029,8,8,16,8
6031,29,29,58,29
6033,50,50,100,50
6038,70,70,140,70
6044,7,7,14,7
6047,37,37,74,37
6048,26,26,52,26
6049,50,50,100,50
6051,30,30,60,30
6053,7,7,14,7
6056,16,16,32,16
6057,14,14,28,14
6058,41,41,82,41
6060,10,10,20,10
6061,12,12,24,12
6062,12,12,24,12
6063,52,52,104,52
6065,10,10,20,10
6066,10,10,20,10
6067,23,23,46,23
6068,53,53,106,53
6069,17,17,34,17
6072,24,24,48,24
6074,26,26,52,26
6078,9,9,18,9
6080,12,12,24,12
6081,19,19,38,19
6082,11,11,22,11
6083,5,5,10,5
6084,12,12,24,12
6085,9,9,18,9
6086,6,6,12,6
6087,27,27,54,27
6088,16,16,32,16
6090,10,10,20,10
6092,26,26,52,26
6096,7,7,14,7
6097,6,6,12,6
6098,6,6,12,6
6100,18,18,36,18
6101,9,9,18,9
6104,6,6,12,6
6105,9,9,18,9
6109,15,15,30,15
6110,9,9,18,9
6111,45,45,90,45
6113,8,8,16,8
6115,8,8,16,8
6117,18,18,36,18
6118,28,28,56,28
6119,30,30,60,30
6120,13,13,26,13
6124,33,33,66,33
6125,58,58,116,58
6126,14,14,28,14
6128,13,13,26,13
6129,16,16,32,16
6131,26,26,52,26
6132,9,9,18,9
6135,15,15,30,15
6136,7,7,14,7
6139,6,6,12,6
6140,19,19,38,19
6143,22,22,44,22
6144,48,48,96,48
6146,32,32,64,32
6150,10,10,20,10
6151,6,6,12,6
6153,18,18,36,18
6156,14,14,28,14
6161,13,13,26,13
6168,9,9,18,9
6169,18,18,36,18
6173,9,9,18,9
6175,19,19,38,19
6176,11,11,22,11
6177,5,5,10,5
6179,16,16,32,16
6180,18,18,36,18
6184,6,6,12,6
6189,40,40,80,40
6190,12,12,24,12
6191,18,18,36,18
6192,16,16,32,16
6193,27,27,54,27
6196,1,1,2,1
6198,24,24,48,24
6201,2,2,4,2
6202,66,66,132,66
6204,9,9,18,9
6205,15,15,30,15
6209,34,34,68,34
6210,22,22,44,22
6212,7,7,14,7
6213,23,23,46,23
6216,11,11,22,11
6217,7,7,14,7
6220,8,8,16,8
6221,7,7,14,7
6225,11,11,22,11
6227,12,12,24,12
6229,5,5,10,5
6231,42,42,84,42
6232,16,16,32,16
6236,11,11,22,11
6242,33,33,66,33
6243,10,10,20,10
6248,14,14,28,14
6249,12,12,24,12
6250,94,94,188,94
6251,6,6,12,6
6252,8,8,16,8
6255,10,10,20,10
6256,7,7,14,7
6257,6,6,12,6
6258,20,20,40,20
6259,5,5,10,5
6262,9,9,18,9
6271,47,47,94,47
6274,26,26,52,26
6276,16,16,32,16
6279,16,16,32,16
6283,18,18,36,18
6284,36,36,72,36
6286,5,5,10,5
6287,9,9,18,9
6289,34,34,68,34
6292,8,8,16,8
6293,25,25,50,25
6294,6,6,12,6
6296,18,18,36,18
6297,38,38,76,38
6303,13,13,26,13
6305,20,20,40,20
6307,32,32,64,32
6308,9,9,18,9
6310,6,6,12,6
6311,11,11,22,11
6313,16,16,32,16
6314,10,10,20,10
6316,7,7,14,7
6317,6,6,12,6
6319,39,39,78,39
6320,17,17,34,17
6321,10,10,20,10
6324,11,11,22,11
6327,17,17,34,17
6328,22,22,44,22
6330,2,2,4,2
6331,2,2,4,2
6336,14,14,28,14
6338,10,10,20,10
6340,26,26,52,26
6342,11,11,22,11
6346,10,10,20,10
6348,6,6,12,6
6349,8,8,16,8
6353,8,8,16,8
6357,81,81,162,81
6358,15,15,30,15
6359,10,10,20,10
6363,7,7,14,7
6365,7,7,14,7
6368,7,7,14,7
6372,19,19,38,19
6373,26,26,52,26
6376,37,37,74,37
6378,24,24,48,24
6386,25,25,50,25
6390,7,7,14,7
6391,37,37,74,37
6394,41,41,82,41
6397,11,11,22,11
6398,5,5,10,5
6399,5,5,10,5
6400,13,13,26,13
6405,61,61,122,61
6406,36,36,72,36
6410,37,37,74,37
6412,6,6,12,6
6413,12,12,24,12
6414,11,11,22,11
6415,8,8,16,8
6420,6,6,12,6
6424,14,14,28,14
6425,10,10,20,10
6429,28,28,56,28
6430,10,10,20,10
6436,11,11,22,11
6439,4,4,8,4
6442,21,21,42,21
6443,10,10,20,10
6445,17,17,34,17
6446,7,7,14,7
6447,20,20,40,20
6448,18,18,36,18
6449,11,11,22,11
6452,15,15,30,15
6459,5,5,10,5
6460,16,16,32,16
6461,7,7,14,7
6463,12,12,24,12
6464,6,6,12,6
6465,12,12,24,12
6466,3,3,6,3
6467,13,13,26,13
6469,11,11,22,11
6470,16,16,32,16
6476,9,9,18,9
6481,10,10,20,10
6486,10,10,20,10
6487,11,11,22,11
6488,5,5,10,5
6490,5,5,10,5
6491,16,16,32,16
6495,12,12,24,12
6500,19,19,38,19
6501,5,5,10,5
6506,9,9,18,9
6508,12,12,24,12
6509,20,20,40,20
6511,12,12,24,12
6513,12,12,24,12
6515,13,13,26,13
6517,21,21,42,21
6518,44,44,88,44
6519,6,6,12,6
6521,9,9,18,9
6522,6,6,12,6
6523,11,11,22,11
6524,9,9,18,9
6528,13,13,26,13
6529,6,6,12,6
6530,9,9,18,9
6531,7,7,14,7
6534,6,6,12,6
6537,6,6,12,6
6539,13,13,26,13
6540,5,5,10,5
6541,20,20,40,20
6542,10,10,20,10
6543,5,5,10,5
6546,3,3,6,3
6550,2,2,4,2
6552,10,10,20,10
6553,6,6,12,6
6554,14,14,28,14
6557,7,7,14,7
6560,28,28,56,28
6561,8,8,16,8
6562,39,39,78,39
6565,96,96,192,96
6567,11,11,22,11
6569,8,8,16,8
6570,21,21,42,21
6571,7,7,14,7
6576,9,9,18,9
6577,6,6,12,6
6581,10,10,20,10
6582,19,19,38,19
6587,8,8,16,8
6596,17,17,34,17
6597,9,9,18,9
6598,18,18,36,18
6599,6,6,12,6
6600,8,8,16,8
6601,6,6,12,6
6602,6,6,12,6
6607,6,6,12,6
6608,6,6,12,6
6609,25,25,50,25
6610,7,7,14,7
6613,10,10,20,10
6615,5,5,10,5
6618,9,9,18,9
6623,7,7,14,7
6627,8,8,16,8
6628,7,7,14,7
6633,20,20,40,20
6637,2,2,4,2
6641,22,22,44,22
6645,16,16,32,16
6646,14,14,28,14
6647,8,8,16,8
6653,84,84,168,84
6654,58,58,116,58
6656,9,9,18,9
6657,13,13,26,13
6658,28,28,56,28
6663,7,7,14,7
6664,47,47,94,47
6665,36,36,72,36
6667,31,31,62,31
6669,15,15,30,15
6671,3,3,6,3
6674,30,30,60,30
6677,31,31,62,31
6678,24,24,48,24
6681,11,11,22,11
6684,7,7,14,7
6685,6,6,12,6
6687,15,15,30,15
6694,17,17,34,17
6695,5,5,10,5
6696,6,6,12,6
6697,28,28,56,28
6698,25,25,50,25
6700,25,25,50,25
6702,13,13,26,13
6703,6,6,12,6
6704,6,6,12,6
6706,9,9,18,9
6707,20,20,40,20
6715,38,38,76,38
6717,5,5,10,5
6718,16,16,32,16
6724,3,3,6,3
6734,10,10,20,10
6735,17,17,34,17
6738,10,10,20,10
6741,4,4,8,4
6745,9,9,18,9
6746,16,16,32,16
6750,4,4,8,4
6752,6,6,12,6
6768,7,7,14,7
6772,9,9,18,9
6782,33,33,66,33
6783,35,35,70,35
6784,6,6,12,6
6785,8,8,16,8
6786,37,37,74,37
6789,4,4,8,4
6790,10,10,20,10
6791,6,6,12,6
6792,13,13,26,13
6793,30,30,60,30
6794,24,24,48,24
6795,6,6,12,6
6796,6,6,12,6
6797,8,8,16,8
6798,18,18,36,18
6800,25,25,50,25
6801,31,31,62,31
6802,13,13,26,13
6803,17,17,34,17
6805,6,6,12,6
6806,14,14,28,14
6807,11,11,22,11
6808,11,11,22,11
6809,10,10,20,10
6810,24,24,48,24
6811,11,11,22,11
6812,7,7,14,7
6815,43,43,86,43
6816,14,14,28,14
6818,11,11,22,11
6819,5,5,10,5
6820,17,17,34,17
6821,18,18,36,18
6822,8,8,16,8
6823,6,6,12,6
6825,17,17,34,17
6828,26,26,52,26
6829,5,5,10,5
6831,23,23,46,23
6832,7,7,14,7
6833,70,70,140,70
6834,26,26,52,26
6835,12,12,24,12
6836,27,27,54,27
6838,52,52,104,52
6840,21,21,42,21
6844,27,27,54,27
6845,26,26,52,26
6846,21,21,42,21
6851,26,26,52,26
6852,8,8,16,8
6854,5,5,10,5
6855,17,17,34,17
6857,8,8,16,8
6858,6,6,12,6
6860,32,32,64,32
6861,16,16,32,16
6862,6,6,12,6
6864,33,33,66,33
6865,20,20,40,20
6866,8,8,16,8
6867,32,32,64,32
6868,27,27,54,27
6869,9,9,18,9
6870,11,11,22,11
6871,7,7,14,7
6872,27,27,54,27
6873,8,8,16,8
6874,8,8,16,8
6876,29,29,58,29
6877,11,11,22,11
6879,14,14,28,14
6880,11,11,22,11
6882,8,8,16,8
6886,24,24,48,24
6887,21,21,42,21
6889,6,6,12,6
6890,11,11,22,11
6891,19,19,38,19
6892,30,30,60,30
6893,135,135,270,135
6894,50,50,100,50
6896,14,14,28,14
6898,36,36,72,36
6899,14,14,28,14
6901,16,16,32,16
6903,11,11,22,11
6906,48,48,96,48
6908,5,5,10,5
6909,12,12,24,12
6911,7,7,14,7
6912,78,78,156,78
6917,189,189,378,189
6918,31,31,62,31
6919,15,15,30,15
6920,24,24,48,24
6921,62,62,124,62
6924,7,7,14,7
6926,31,31,62,31
6927,14,14,28,14
6928,11,11,22,11
6930,91,91,182,91
6931,37,37,74,37
6934,77,77,154,77
6936,3,3,6,3
6941,12,12,24,12
6942,17,17,34,17
6944,5,5,10,5
6946,6,6,12,6
6947,9,9,18,9
6948,16,16,32,16
6949,13,13,26,13
6950,4,4,8,4
6951,9,9,18,9
6952,6,6,12,6
6953,10,10,20,10
6954,7,7,14,7
6957,90,90,180,90
6958,27,27,54,27
6959,17,17,34,17
6960,49,49,98,49
6962,9,9,18,9
6964,10,10,20,10
6965,28,28,56,28
6966,34,34,68,34
6970,58,58,116,58
6973,27,27,54,27
6976,52,52,104,52
6978,8,8,16,8
6980,9,9,18,9
6981,7,7,14,7
6982,11,11,22,11
6983,12,12,24,12
6986,67,67,134,67
6988,6,6,12,6
6989,6,6,12,6
6991,43,43,86,43
6993,4,4,8,4
6995,30,30,60,30
6997,66,66,132,66
6998,74,74,148,74
6999,10,10,20,10
7000,30,30,60,30
7001,31,31,62,31
7003,4,4,8,4
7005,48,48,96,48
7007,23,23,46,23
7008,59,59,118,59
7009,16,16,32,16
7010,6,6,12,6
7012,30,30,60,30
7013,16,16,32,16
7014,8,8,16,8
7015,6,6,12,6
7023,7,7,14,7
7025,9,9,18,9
7028,99,99,198,99
7030,7,7,14,7
7032,17,17,34,17
7036,16,16,32,16
7040,6,6,12,6
7041,6,6,12,6
7042,6,6,12,6
7043,6,6,12,6
7044,6,6,12,6
7045,6,6,12,6
7047,21,21,42,21
7050,35,35,70,35
7058,17,17,34,17
7059,26,26,52,26
7060,31,31,62,31
7065,13,13,26,13
7066,15,15,30,15
7067,9,9,18,9
7069,3,3,6,3
7073,19,19,38,19
7074,44,44,88,44
7076,37,37,74,37
7078,8,8,16,8
7080,37,37,74,37
7081,6,6,12,6
7082,104,104,208,104
7083,3,3,6,3
7085,16,16,32,16
7088,9,9,18,9
7089,33,33,66,33
7092,19,19,38,19
7093,14,14,28,14
7095,47,47,94,47
7096,12,12,24,12
7099,23,23,46,23
7100,7,7,14,7
7102,4,4,8,4
7103,28,28,56,28
7105,37,37,74,37
7106,4,4,8,4
7107,6,6,12,6
7109,7,7,14,7
7110,6,6,12,6
7112,22,22,44,22
7113,20,20,40,20
7118,12,12,24,12
7119,16,16,32,16
7120,25,25,50,25
7122,10,10,20,10
7123,55,55,110,55
7126,11,11,22,11
7127,48,48,96,48
7128,33,33,66,33
7129,62,62,124,62
7130,93,93,186,93
7131,17,17,34,17
7132,16,16,32,16
7133,17,17,34,17
7136,11,11,22,11
7138,17,17,34,17
7139,7,7,14,7
7140,26,26,52,26
7141,14,14,28,14
7142,6,6,12,6
7144,19,19,38,19
7145,40,40,80,40
7146,10,10,20,10
7147,10,10,20,10
7148,6,6,12,6
7149,7,7,14,7
7155,89,89,178,89
7156,24,24,48,24
7157,8,8,16,8
7160,10,10,20,10
7161,9,9,18,9
7162,10,10,20,10
7165,26,26,52,26
7167,22,22,44,22
7168,31,31,62,31
7170,32,32,64,32
7171,51,51,102,51
7172,13,13,26,13
7175,12,12,24,12
7176,10,10,20,10
7177,10,10,20,10
7178,6,6,12,6
7179,16,16,32,16
7180,11,11,22,11
7183,45,45,90,45
7184,20,20,40,20
7186,14,14,28,14
7187,16,16,32,16
7188,32,32,64,32
7189,13,13,26,13
7192,15,15,30,15
7193,2,2,4,2
7195,17,17,34,17
7197,14,14,28,14
7198,7,7,14,7
7199,8,8,16,8
7200,35,35,70,35
7202,6,6,12,6
7203,36,36,72,36
7205,42,42,84,42
7207,7,7,14,7
7208,17,17,34,17
7209,6,6,12,6
7210,6,6,12,6
7211,6,6,12,6
7212,7,7,14,7
7214,29,29,58,29
7215,20,20,40,20
7216,16,16,32,16
7218,14,14,28,14
7219,36,36,72,36
7220,7,7,14,7
7222,7,7,14,7
7226,14,14,28,14
7227,13,13,26,13
7228,43,43,86,43
7229,13,13,26,13
7230,6,6,12,6
7231,6,6,12,6
7235,16,16,32,16
7236,19,19,38,19
7237,33,33,66,33
7240,21,21,42,21
7241,16,16,32,16
7244,22,22,44,22
7245,8,8,16,8
7246,12,12,24,12
7248,47,47,94,47
7249,23,23,46,23
7250,14,14,28,14
7255,21,21,42,21
7256,12,12,24,12
7259,18,18,36,18
7260,8,8,16,8
7264,9,9,18,9
7268,35,35,70,35
7269,28,28,56,28
7270,29,29,58,29
7272,6,6,12,6
7274,6,6,12,6
7275,8,8,16,8
7276,6,6,12,6
7277,22,22,44,22
7278,18,18,36,18
7279,19,19,38,19
7281,40,40,80,40
7283,17,17,34,17
7284,8,8,16,8
7288,18,18,36,18
7291,16,16,32,16
7292,33,33,66,33
7293,6,6,12,6
7294,24,24,48,24
7295,13,13,26,13
7298,5,5,10,5
7300,14,14,28,14
7302,19,19,38,19
7303,17,17,34,17
7306,7,7,14,7
7308,19,19,38,19
7309,4,4,8,4
7310,19,19,38,19
7312,19,19,38,19
7314,7,7,14,7
7316,6,6,12,6
7318,12,12,24,12
7320,28,28,56,28
7321,74,74,148,74
7324,26,26,52,26
7325,6,6,12,6
7326,18,18,36,18
7328,6,6,12,6
7330,8,8,16,8
7331,15,15,30,15
7336,11,11,22,11
7340,12,12,24,12
7342,8,8,16,8
7343,8,8,16,8
7344,8,8,16,8
7345,8,8,16,8
7348,7,7,14,7
7351,1,1,2,1
7353,8,8,16,8
7356,8,8,16,8
7357,14,14,28,14
7358,9,9,18,9
7363,31,31,62,31
7368,6,6,12,6
7373,9,9,18,9
7379,6,6,12,6
7380,6,6,12,6
7382,37,37,74,37
7385,26,26,52,26
7386,79,79,158,79
7387,30,30,60,30
7388,26,26,52,26
7389,7,7,14,7
7390,8,8,16,8
7393,10,10,20,10
7394,10,10,20,10
7395,23,23,46,23
7396,32,32,64,32
7397,22,22,44,22
7398,33,33,66,33
7399,12,12,24,12
7400,39,39,78,39
7401,48,48,96,48
7402,9,9,18,9
7403,6,6,12,6
7405,18,18,36,18
7407,9,9,18,9
7408,6,6,12,6
7410,14,14,28,14
7412,6,6,12,6
7415,5,5,10,5
7416,18,18,36,18
7418,15,15,30,15
7420,13,13,26,13
7422,14,14,28,14
7427,1,1,2,1
7428,55,55,110,55
7429,10,10,20,10
7430,12,12,24,12
7431,8,8,16,8
7432,17,17,34,17
7434,7,7,14,7
7437,28,28,56,28
7440,17,17,34,17
7441,14,14,28,14
7442,25,25,50,25
7443,11,11,22,11
7446,6,6,12,6
7451,14,14,28,14
7454,7,7,14,7
7455,8,8,16,8
7457,23,23,46,23
7458,8,8,16,8
7459,53,53,106,53
7461,5,5,10,5
7464,12,12,24,12
7465,15,15,30,15
7467,26,26,52,26
7468,16,16,32,16
7470,6,6,12,6
7471,23,23,46,23
7474,2,2,4,2
7477,34,34,68,34
7478,9,9,18,9
7479,6,6,12,6
7480,12,12,24,12
7481,12,12,24,12
7483,13,13,26,13
7484,20,20,40,20
7486,7,7,14,7
7488,8,8,16,8
7491,42,42,84,42
7492,26,26,52,26
7502,12,12,24,12
7503,61,61,122,61
7504,8,8,16,8
7505,29,29,58,29
7506,10,10,20,10
7509,13,13,26,13
7510,19,19,38,19
7512,19,19,38,19
7513,36,36,72,36
7514,26,26,52,26
7515,74,74,148,74
7516,37,37,74,37
7517,34,34,68,34
7520,8,8,16,8
7521,23,23,46,23
7523,47,47,94,47
7525,26,26,52,26
7526,41,41,82,41
7527,62,62,124,62
7528,8,8,16,8
7530,17,17,34,17
7531,41,41,82,41
7532,12,12,24,12
7533,11,11,22,11
7534,7,7,14,7
7535,28,28,56,28
7537,6,6,12,6
7538,6,6,12,6
7540,41,41,82,41
7541,35,35,70,35
7543,14,14,28,14
7544,25,25,50,25
7545,35,35,70,35
7546,9,9,18,9
7547,50,50,100,50
7548,14,14,28,14
7549,40,40,80,40
7550,7,7,14,7
7551,23,23,46,23
7552,43,43,86,43
7553,29,29,58,29
7554,14,14,28,14
7555,14,14,28,14
7556,13,13,26,13
7558,14,14,28,14
7559,16,16,32,16
7560,8,8,16,8
7561,6,6,12,6
7562,13,13,26,13
7563,12,12,24,12
7564,8,8,16,8
7565,7,7,14,7
7567,10,10,20,10
7568,8,8,16,8
7570,23,23,46,23
7571,11,11,22,11
7572,8,8,16,8
7574,15,15,30,15
7576,10,10,20,10
7577,14,14,28,14
7578,21,21,42,21
7579,8,8,16,8
7581,16,16,32,16
7582,9,9,18,9
7583,6,6,12,6
7584,12,12,24,12
7585,8,8,16,8
7586,8,8,16,8
7589,8,8,16,8
7591,14,14,28,14
7592,5,5,10,5
7593,7,7,14,7
7594,7,7,14,7
7595,17,17,34,17
7597,8,8,16,8
7604,11,11,22,11
7605,7,7,14,7
7607,59,59,118,59
7608,4,4,8,4
7611,12,12,24,12
7612,9,9,18,9
7613,6,6,12,6
7614,6,6,12,6
7615,19,19,38,19
7616,10,10,20,10
7618,14,14,28,14
7619,6,6,12,6
7620,8,8,16,8
7621,6,6,12,6
7622,6,6,12,6
7627,21,21,42,21
7628,5,5,10,5
7629,20,20,40,20
7630,12,12,24,12
7631,13,13,26,13
7633,7,7,14,7
7635,22,22,44,22
7636,10,10,20,10
7637,10,10,20,10
7638,15,15,30,15
7639,11,11,22,11
7640,33,33,66,33
7641,58,58,116,58
7642,9,9,18,9
7648,25,25,50,25
7651,44,44,88,44
7653,14,14,28,14
7654,15,15,30,15
7655,12,12,24,12
7657,12,12,24,12
7658,10,10,20,10
7659,6,6,12,6
7662,11,11,22,11
7663,34,34,68,34
7665,11,11,22,11
7668,16,16,32,16
7669,9,9,18,9
7670,4,4,8,4
7673,11,11,22,11
7674,17,17,34,17
7675,10,10,20,10
7679,15,15,30,15
7680,6,6,12,6
7681,6,6,12,6
7682,14,14,28,14
7683,7,7,14,7
7684,7,7,14,7
7687,27,27,54,27
7689,4,4,8,4
7690,6,6,12,6
7692,26,26,52,26
7695,19,19,38,19
7700,40,40,80,40
7701,27,27,54,27
7703,8,8,16,8
7705,6,6,12,6
7708,18,18,36,18
7709,9,9,18,9
7710,7,7,14,7
7711,9,9,18,9
7713,6,6,12,6
7714,7,7,14,7
7720,21,21,42,21
7721,5,5,10,5
7722,5,5,10,5
7724,8,8,16,8
7727,11,11,22,11
7728,18,18,36,18
7730,22,22,44,22
7733,25,25,50,25
7735,6,6,12,6
7736,15,15,30,15
7737,11,11,22,11
7739,7,7,14,7
7742,17,17,34,17
7743,20,20,40,20
7748,10,10,20,10
7749,12,12,24,12
7750,7,7,14,7
7753,9,9,18,9
7754,15,15,30,15
7757,14,14,28,14
7761,16,16,32,16
7766,14,14,28,14
7770,4,4,8,4
7772,10,10,20,10
7774,25,25,50,25
7775,24,24,48,24
7776,9,9,18,9
7778,20,20,40,20
7779,6,6,12,6
7781,18,18,36,18
7784,39,39,78,39
7785,8,8,16,8
7786,19,19,38,19
7790,6,6,12,6
7791,7,7,14,7
7792,8,8,16,8
7793,6,6,12,6
7794,13,13,26,13
7796,11,11,22,11
7797,15,15,30,15
7799,13,13,26,13
7800,24,24,48,24
7802,18,18,36,18
7803,6,6,12,6
7804,5,5,10,5
7808,7,7,14,7
7810,14,14,28,14
7812,15,15,30,15
7813,7,7,14,7
7815,18,18,36,18
7816,12,12,24,12
7817,6,6,12,6
7821,20,20,40,20
7826,26,26,52,26
7827,6,6,12,6
7829,7,7,14,7
7831,10,10,20,10
7833,9,9,18,9
7834,6,6,12,6
7837,9,9,18,9
7838,13,13,26,13
7842,8,8,16,8
7844,10,10,20,10
7848,25,25,50,25
7849,5,5,10,5
7855,5,5,10,5
7856,4,4,8,4
7857,5,5,10,5
7863,32,32,64,32
7868,6,6,12,6
7869,9,9,18,9
7873,24,24,48,24
7875,6,6,12,6
7876,18,18,36,18
7877,6,6,12,6
7878,6,6,12,6
7879,6,6,12,6
7883,9,9,18,9
7888,29,29,58,29
7890,8,8,16,8
7893,8,8,16,8
7894,11,11,22,11
7898,6,6,12,6
7900,6,6,12,6
7904,11,11,22,11
7905,6,6,12,6
7909,8,8,16,8
7919,6,6,12,6
7924,6,6,12,6
7927,40,40,80,40
7930,13,13,26,13
7931,9,9,18,9
7935,6,6,12,6
7936,7,7,14,7
7937,6,6,12,6
7938,20,20,40,20
7939,19,19,38,19
7940,7,7,14,7
7941,17,17,34,17
7942,13,13,26,13
7944,6,6,12,6
7945,20,20,40,20
7947,18,18,36,18
7951,13,13,26,13
7952,14,14,28,14
7953,10,10,20,10
7954,115,115,230,115
7955,50,50,100,50
7956,11,11,22,11
7957,18,18,36,18
7958,6,6,12,6
7960,17,17,34,17
7961,7,7,14,7
7962,14,14,28,14
7964,12,12,24,12
7966,24,24,48,24
7968,12,12,24,12
7969,12,12,24,12
7970,27,27,54,27
7972,5,5,10,5
7973,21,21,42,21
7974,11,11,22,11
7975,11,11,22,11
7977,12,12,24,12
7979,13,13,26,13
7980,12,12,24,12
7981,16,16,32,16
7982,10,10,20,10
7983,14,14,28,14
7984,7,7,14,7
7985,15,15,30,15
7986,84,84,168,84
7987,5,5,10,5
7989,16,16,32,16
7990,19,19,38,19
7991,103,103,206,103
7992,14,14,28,14
7993,35,35,70,35
7994,30,30,60,30
7995,4,4,8,4
7997,23,23,46,23
7998,17,17,34,17
7999,25,25,50,25
8000,27,27,54,27
8001,45,45,90,45
8002,12,12,24,12
8003,22,22,44,22
8004,19,19,38,19
8005,72,72,144,72
8006,13,13,26,13
8008,11,11,22,11
8009,9,9,18,9
8010,11,11,22,11
8011,9,9,18,9
8012,14,14,28,14
8013,8,8,16,8
8014,10,10,20,10
8015,8,8,16,8
8016,27,27,54,27
8017,9,9,18,9
8018,14,14,28,14
8019,11,11,22,11
8020,7,7,14,7
8021,11,11,22,11
8023,7,7,14,7
8025,38,38,76,38
8026,6,6,12,6
8029,57,57,114,57
8030,22,22,44,22
8031,32,32,64,32
8032,16,16,32,16
8033,11,11,22,11
8034,11,11,22,11
8035,5,5,10,5
8038,17,17,34,17
8039,22,22,44,22
8040,9,9,18,9
